region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
PI-Joaquim Pires,2020-06-25,nowcast,1.1,0.6,1.6,0.9,1.2,0.37
PI-Joaquim Pires,2020-06-26,nowcast,1.1,0.5,1.5,0.9,1.3,0.4
PI-Joaquim Pires,2020-06-27,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
PI-Joaquim Pires,2020-06-28,nowcast,1.1,0.6,1.6,0.9,1.2,0.38
PI-Joaquim Pires,2020-06-29,nowcast,1.1,0.7,1.7,0.9,1.2,0.29
PI-Joaquim Pires,2020-06-30,nowcast,1.2,0.7,1.7,0.9,1.3,0.22
PI-Joaquim Pires,2020-07-01,nowcast,1.3,0.7,1.8,1.1,1.4,0.17
PI-Joaquim Pires,2020-07-02,nowcast,1.2,0.7,1.7,1,1.4,0.19
PI-Joaquim Pires,2020-07-03,nowcast,1.2,0.8,1.7,1.1,1.4,0.16
PI-Joaquim Pires,2020-07-04,nowcast,1.2,0.8,1.7,1,1.3,0.19
PI-Joaquim Pires,2020-07-05,nowcast,1.2,0.8,1.6,1,1.3,0.24
PI-Joaquim Pires,2020-07-06,nowcast,1.1,0.7,1.6,0.9,1.2,0.35
PI-Joaquim Pires,2020-07-07,nowcast,1,0.5,1.3,0.9,1.2,0.53
PI-Joaquim Pires,2020-07-08,nowcast,0.8,0.4,1.2,0.6,1,0.73
PI-Joaquim Pires,2020-07-09,nowcast,0.8,0.4,1.1,0.7,0.9,0.9
PI-Joaquim Pires,2020-07-10,nowcast,0.7,0.3,1,0.6,0.9,0.91
PI-Joaquim Pires,2020-07-11,nowcast,0.7,0.4,1.1,0.6,0.9,0.9
PI-Joaquim Pires,2020-07-12,nowcast,0.8,0.4,1.2,0.6,0.9,0.84
PI-Joaquim Pires,2020-07-13,nowcast,0.9,0.4,1.3,0.7,1,0.66
PI-Joaquim Pires,2020-07-14,nowcast,0.9,0.5,1.6,0.7,1,0.6
PI-Joaquim Pires,2020-07-15,nowcast,1,0.6,1.7,0.7,1.1,0.44
PI-Joaquim Pires,2020-07-16,nowcast,1.1,0.5,1.7,0.8,1.2,0.4
PI-Joaquim Pires,2020-07-17,nowcast,1.1,0.6,1.7,0.9,1.3,0.32
PI-Joaquim Pires,2020-07-18,nowcast,1.2,0.7,1.7,1,1.3,0.24
PI-Joaquim Pires,2020-07-19,nowcast,1.2,0.7,1.6,1,1.3,0.26
PI-Joaquim Pires,2020-07-20,nowcast,1.2,0.7,1.6,1,1.3,0.25
PI-Joaquim Pires,2020-07-21,nowcast,1.2,0.7,1.6,1,1.3,0.28
PI-Joaquim Pires,2020-07-22,nowcast,1.2,0.7,1.6,1,1.3,0.27
PI-Joaquim Pires,2020-07-23,nowcast,1.1,0.7,1.6,0.9,1.3,0.3
PI-Joaquim Pires,2020-07-24,nowcast,1.1,0.8,1.6,1,1.3,0.26
PI-Joaquim Pires,2020-07-25,nowcast,1.2,0.8,1.6,1,1.3,0.25
PI-Joaquim Pires,2020-07-26,nowcast,1.1,0.7,1.5,0.9,1.2,0.31
PI-Joaquim Pires,2020-07-27,nowcast,1.1,0.7,1.5,0.9,1.2,0.3
PI-Joaquim Pires,2020-07-28,nowcast,1.1,0.7,1.6,1,1.3,0.33
PI-Joaquim Pires,2020-07-29,nowcast,1.1,0.8,1.5,1,1.2,0.25
PI-Joaquim Pires,2020-07-30,nowcast,1.1,0.8,1.5,1,1.2,0.26
PI-Joaquim Pires,2020-07-31,nowcast,1.2,0.8,1.6,1,1.3,0.22
PI-Joaquim Pires,2020-08-01,nowcast,1.2,0.8,1.6,1,1.3,0.23
PI-Joaquim Pires,2020-08-02,nowcast,1.2,0.9,1.5,1,1.3,0.18
PI-Joaquim Pires,2020-08-03,nowcast,1.2,0.8,1.6,1,1.3,0.18
PI-Joaquim Pires,2020-08-04,nowcast,1.2,0.8,1.6,1,1.3,0.14
PI-Joaquim Pires,2020-08-05,nowcast,1.3,0.8,1.6,1.1,1.4,0.1
PI-Joaquim Pires,2020-08-06,nowcast,1.3,0.9,1.7,1.2,1.4,0.07
PI-Joaquim Pires,2020-08-07,nowcast,1.3,1,1.7,1.2,1.5,0.05
PI-Joaquim Pires,2020-08-08,nowcast,1.4,1,1.8,1.2,1.5,0.02
PI-Joaquim Pires,2020-08-09,nowcast,1.4,1.1,1.9,1.3,1.6,0.01
PI-Joaquim Pires,2020-08-10,nowcast,1.5,1.1,1.9,1.3,1.6,0
PI-Joaquim Pires,2020-08-11,forecast,1.5,1,2,1.2,1.6,0.05
PI-Joaquim Pires,2020-08-12,forecast,1.4,1,2.1,1.2,1.6,0.07
PI-Joaquim Pires,2020-08-13,forecast,1.5,0.9,2.1,1.1,1.6,0.08
PI-Joaquim Pires,2020-08-14,forecast,1.5,0.7,2.1,1.1,1.6,0.12
PI-Joaquim Pires,2020-08-15,forecast,1.5,0.8,2.1,1.1,1.6,0.12
PI-Joaquim Pires,2020-08-16,forecast,1.4,0.8,2.2,1.2,1.8,0.13
PI-Joaquim Pires,2020-08-17,forecast,1.5,0.7,2.3,1.1,1.7,0.13
PI-Joaquim Pires,2020-08-18,forecast,1.4,0.7,2.3,1.2,1.8,0.16
PI-Joaquim Pires,2020-08-19,forecast,1.4,0.7,2.4,1.1,1.7,0.17
PI-Joaquim Pires,2020-08-20,forecast,1.4,0.6,2.3,1.1,1.8,0.18
PI-Joaquim Pires,2020-08-21,forecast,1.5,0.7,2.5,1.1,1.8,0.15
PI-Joaquim Pires,2020-08-22,forecast,1.4,0.6,2.5,1,1.7,0.17
PI-Joaquim Pires,2020-08-23,forecast,1.5,0.7,2.8,1,1.7,0.18
PI-Joaquim Pires,2020-08-24,forecast,1.5,0.6,2.4,1,1.7,0.18
PI-José de Freitas,2020-05-16,nowcast,1.2,0.3,2,0.7,1.4,0.35
PI-José de Freitas,2020-05-17,nowcast,1.2,0.3,2.1,0.8,1.4,0.36
PI-José de Freitas,2020-05-18,nowcast,1.2,0.3,2,0.9,1.6,0.32
PI-José de Freitas,2020-05-19,nowcast,1.2,0.4,2.2,0.8,1.4,0.33
PI-José de Freitas,2020-05-20,nowcast,1.2,0.4,2.1,0.9,1.5,0.31
PI-José de Freitas,2020-05-21,nowcast,1.1,0.4,2,0.8,1.4,0.36
PI-José de Freitas,2020-05-22,nowcast,1.2,0.4,2.2,1,1.6,0.3
PI-José de Freitas,2020-05-23,nowcast,1.2,0.4,1.9,0.9,1.4,0.28
PI-José de Freitas,2020-05-24,nowcast,1.2,0.6,2.1,0.9,1.4,0.29
PI-José de Freitas,2020-05-25,nowcast,1.2,0.5,1.9,0.8,1.4,0.3
PI-José de Freitas,2020-05-26,nowcast,1.2,0.6,1.8,0.9,1.4,0.3
PI-José de Freitas,2020-05-27,nowcast,1.2,0.6,2.1,0.8,1.3,0.32
PI-José de Freitas,2020-05-28,nowcast,1.2,0.5,2,0.9,1.4,0.25
PI-José de Freitas,2020-05-29,nowcast,1.2,0.6,1.9,0.9,1.4,0.29
PI-José de Freitas,2020-05-30,nowcast,1.2,0.7,1.9,0.9,1.3,0.26
PI-José de Freitas,2020-05-31,nowcast,1.3,0.6,1.9,1,1.5,0.26
PI-José de Freitas,2020-06-01,nowcast,1.3,0.5,2,1,1.5,0.26
PI-José de Freitas,2020-06-02,nowcast,1.2,0.6,2,1,1.5,0.25
PI-José de Freitas,2020-06-03,nowcast,1.2,0.7,1.9,1,1.4,0.23
PI-José de Freitas,2020-06-04,nowcast,1.2,0.5,1.9,0.9,1.4,0.25
PI-José de Freitas,2020-06-05,nowcast,1.2,0.7,1.9,0.9,1.4,0.27
PI-José de Freitas,2020-06-06,nowcast,1.3,0.7,2,0.9,1.4,0.21
PI-José de Freitas,2020-06-07,nowcast,1.3,0.7,1.9,1,1.4,0.18
PI-José de Freitas,2020-06-08,nowcast,1.2,0.6,1.7,1,1.4,0.22
PI-José de Freitas,2020-06-09,nowcast,1.3,0.8,1.8,1,1.4,0.17
PI-José de Freitas,2020-06-10,nowcast,1.2,0.6,1.7,1,1.4,0.22
PI-José de Freitas,2020-06-11,nowcast,1.2,0.8,1.7,1,1.4,0.18
PI-José de Freitas,2020-06-12,nowcast,1.2,0.8,1.7,1,1.4,0.2
PI-José de Freitas,2020-06-13,nowcast,1.2,0.8,1.7,1,1.4,0.21
PI-José de Freitas,2020-06-14,nowcast,1.2,0.8,1.7,1,1.4,0.21
PI-José de Freitas,2020-06-15,nowcast,1.2,0.8,1.6,1.1,1.4,0.18
PI-José de Freitas,2020-06-16,nowcast,1.2,0.8,1.8,1,1.4,0.21
PI-José de Freitas,2020-06-17,nowcast,1.2,0.7,1.7,1,1.4,0.2
PI-José de Freitas,2020-06-18,nowcast,1.2,0.8,1.6,1,1.3,0.17
PI-José de Freitas,2020-06-19,nowcast,1.2,0.8,1.6,1,1.4,0.18
PI-José de Freitas,2020-06-20,nowcast,1.2,0.8,1.6,1,1.4,0.2
PI-José de Freitas,2020-06-21,nowcast,1.2,0.9,1.6,1,1.3,0.18
PI-José de Freitas,2020-06-22,nowcast,1.2,0.9,1.6,1,1.3,0.19
PI-José de Freitas,2020-06-23,nowcast,1.2,0.8,1.6,1,1.3,0.23
PI-José de Freitas,2020-06-24,nowcast,1.2,0.9,1.5,1.1,1.3,0.21
PI-José de Freitas,2020-06-25,nowcast,1.1,0.8,1.5,1,1.3,0.26
PI-José de Freitas,2020-06-26,nowcast,1.1,0.8,1.5,1,1.2,0.26
PI-José de Freitas,2020-06-27,nowcast,1.1,0.7,1.4,1,1.2,0.34
PI-José de Freitas,2020-06-28,nowcast,1.1,0.8,1.4,1,1.2,0.37
PI-José de Freitas,2020-06-29,nowcast,1,0.7,1.3,0.9,1.1,0.43
PI-José de Freitas,2020-06-30,nowcast,1,0.7,1.3,0.9,1.1,0.47
PI-José de Freitas,2020-07-01,nowcast,1,0.7,1.3,0.9,1.1,0.5
PI-José de Freitas,2020-07-02,nowcast,1,0.7,1.4,0.9,1.1,0.45
PI-José de Freitas,2020-07-03,nowcast,1,0.7,1.3,0.9,1.1,0.51
PI-José de Freitas,2020-07-04,nowcast,1,0.7,1.4,0.9,1.1,0.44
PI-José de Freitas,2020-07-05,nowcast,1,0.7,1.4,0.8,1.1,0.45
PI-José de Freitas,2020-07-06,nowcast,1,0.7,1.3,0.9,1.1,0.5
PI-José de Freitas,2020-07-07,nowcast,1,0.7,1.3,0.9,1.1,0.52
PI-José de Freitas,2020-07-08,nowcast,1,0.6,1.2,0.9,1.1,0.63
PI-José de Freitas,2020-07-09,nowcast,0.9,0.7,1.2,0.8,1,0.68
PI-José de Freitas,2020-07-10,nowcast,1,0.7,1.3,0.9,1.1,0.6
PI-José de Freitas,2020-07-11,nowcast,0.9,0.7,1.2,0.8,1.1,0.63
PI-José de Freitas,2020-07-12,nowcast,0.9,0.6,1.3,0.8,1.1,0.63
PI-José de Freitas,2020-07-13,nowcast,1,0.6,1.3,0.8,1.1,0.57
PI-José de Freitas,2020-07-14,nowcast,1,0.6,1.3,0.9,1.1,0.52
PI-José de Freitas,2020-07-15,nowcast,1,0.6,1.3,0.9,1.1,0.57
PI-José de Freitas,2020-07-16,nowcast,1,0.7,1.3,0.8,1.1,0.53
PI-José de Freitas,2020-07-17,nowcast,1,0.7,1.4,0.9,1.1,0.53
PI-José de Freitas,2020-07-18,nowcast,1,0.7,1.3,0.9,1.1,0.5
PI-José de Freitas,2020-07-19,nowcast,0.9,0.6,1.3,0.8,1.1,0.59
PI-José de Freitas,2020-07-20,nowcast,0.9,0.5,1.2,0.8,1,0.69
PI-José de Freitas,2020-07-21,nowcast,0.9,0.6,1.3,0.8,1,0.69
PI-José de Freitas,2020-07-22,nowcast,0.9,0.6,1.2,0.8,1,0.72
PI-José de Freitas,2020-07-23,nowcast,0.9,0.5,1.3,0.7,1,0.69
PI-José de Freitas,2020-07-24,nowcast,0.9,0.6,1.2,0.8,1,0.68
PI-José de Freitas,2020-07-25,nowcast,0.9,0.5,1.4,0.8,1,0.65
PI-José de Freitas,2020-07-26,nowcast,1,0.6,1.3,0.8,1.1,0.56
PI-José de Freitas,2020-07-27,nowcast,1,0.6,1.4,0.8,1.1,0.52
PI-José de Freitas,2020-07-28,nowcast,1.1,0.7,1.6,0.9,1.2,0.39
PI-José de Freitas,2020-07-29,nowcast,1.1,0.7,1.5,0.9,1.2,0.37
PI-José de Freitas,2020-07-30,nowcast,1.1,0.8,1.6,0.9,1.2,0.27
PI-José de Freitas,2020-07-31,nowcast,1.1,0.7,1.6,0.9,1.2,0.29
PI-José de Freitas,2020-08-01,nowcast,1.1,0.7,1.6,1,1.3,0.26
PI-José de Freitas,2020-08-02,nowcast,1.2,0.8,1.6,1.1,1.3,0.2
PI-José de Freitas,2020-08-03,nowcast,1.2,0.8,1.6,1,1.3,0.18
PI-José de Freitas,2020-08-04,nowcast,1.2,0.8,1.5,1,1.3,0.17
PI-José de Freitas,2020-08-05,nowcast,1.1,0.8,1.5,1,1.3,0.26
PI-José de Freitas,2020-08-06,nowcast,1.1,0.8,1.5,0.9,1.2,0.3
PI-José de Freitas,2020-08-07,nowcast,1.1,0.7,1.4,1,1.3,0.35
PI-José de Freitas,2020-08-08,nowcast,1,0.7,1.4,0.9,1.2,0.42
PI-José de Freitas,2020-08-09,nowcast,1,0.6,1.3,0.9,1.2,0.45
PI-José de Freitas,2020-08-10,nowcast,1,0.5,1.2,0.8,1.1,0.58
PI-José de Freitas,2020-08-11,forecast,1,0.5,1.5,0.8,1.2,0.51
PI-José de Freitas,2020-08-12,forecast,1,0.5,1.5,0.9,1.3,0.5
PI-José de Freitas,2020-08-13,forecast,1,0.5,1.5,0.9,1.3,0.46
PI-José de Freitas,2020-08-14,forecast,1,0.4,1.5,0.8,1.2,0.51
PI-José de Freitas,2020-08-15,forecast,1,0.3,1.6,0.8,1.2,0.47
PI-José de Freitas,2020-08-16,forecast,1,0.4,1.6,0.8,1.3,0.48
PI-José de Freitas,2020-08-17,forecast,1.1,0.3,1.8,0.8,1.3,0.43
PI-José de Freitas,2020-08-18,forecast,1,0.2,1.7,0.7,1.3,0.5
PI-José de Freitas,2020-08-19,forecast,1,0.3,1.8,0.8,1.3,0.51
PI-José de Freitas,2020-08-20,forecast,1,0.3,1.8,0.7,1.3,0.46
PI-José de Freitas,2020-08-21,forecast,1,0.2,1.8,0.7,1.3,0.48
PI-José de Freitas,2020-08-22,forecast,1,0,1.7,0.8,1.4,0.47
PI-José de Freitas,2020-08-23,forecast,1,0,1.7,0.7,1.3,0.48
PI-José de Freitas,2020-08-24,forecast,1,0,1.8,0.7,1.3,0.47
PI-Lagoa do Barro do Piauí,2020-06-04,nowcast,1.1,0.4,1.9,0.8,1.3,0.41
PI-Lagoa do Barro do Piauí,2020-06-05,nowcast,1.1,0.4,1.7,0.8,1.3,0.42
PI-Lagoa do Barro do Piauí,2020-06-06,nowcast,1,0.4,1.8,0.8,1.3,0.44
PI-Lagoa do Barro do Piauí,2020-06-07,nowcast,1,0.3,1.7,0.7,1.2,0.49
PI-Lagoa do Barro do Piauí,2020-06-08,nowcast,1,0.3,1.6,0.7,1.2,0.51
PI-Lagoa do Barro do Piauí,2020-06-09,nowcast,1,0.3,1.5,0.7,1.2,0.53
PI-Lagoa do Barro do Piauí,2020-06-10,nowcast,0.9,0.3,1.6,0.7,1.1,0.58
PI-Lagoa do Barro do Piauí,2020-06-11,nowcast,0.9,0.4,1.5,0.6,1,0.63
PI-Lagoa do Barro do Piauí,2020-06-12,nowcast,0.9,0.2,1.6,0.6,1.1,0.6
PI-Lagoa do Barro do Piauí,2020-06-13,nowcast,0.8,0.2,1.3,0.6,1.1,0.71
PI-Lagoa do Barro do Piauí,2020-06-14,nowcast,0.8,0.2,1.5,0.5,1,0.69
PI-Lagoa do Barro do Piauí,2020-06-15,nowcast,0.8,0.2,1.6,0.5,1,0.66
PI-Lagoa do Barro do Piauí,2020-06-16,nowcast,0.9,0.2,1.7,0.6,1.1,0.59
PI-Lagoa do Barro do Piauí,2020-06-17,nowcast,0.9,0.3,1.8,0.5,1,0.59
PI-Lagoa do Barro do Piauí,2020-06-18,nowcast,1,0.3,1.9,0.7,1.2,0.53
PI-Lagoa do Barro do Piauí,2020-06-19,nowcast,0.9,0.2,1.8,0.5,1.1,0.58
PI-Lagoa do Barro do Piauí,2020-06-20,nowcast,1,0.2,1.8,0.7,1.3,0.49
PI-Lagoa do Barro do Piauí,2020-06-21,nowcast,1,0.3,1.8,0.7,1.3,0.49
PI-Lagoa do Barro do Piauí,2020-06-22,nowcast,1,0.2,1.9,0.6,1.2,0.5
PI-Lagoa do Barro do Piauí,2020-06-23,nowcast,1,0.2,2,0.7,1.3,0.49
PI-Lagoa do Barro do Piauí,2020-06-24,nowcast,1.1,0.3,1.9,0.6,1.3,0.46
PI-Lagoa do Barro do Piauí,2020-06-25,nowcast,1,0.2,1.9,0.6,1.2,0.49
PI-Lagoa do Barro do Piauí,2020-06-26,nowcast,1,0.2,2,0.7,1.3,0.47
PI-Lagoa do Barro do Piauí,2020-06-27,nowcast,1.1,0.2,2.2,0.7,1.3,0.44
PI-Lagoa do Barro do Piauí,2020-06-28,nowcast,1,0.4,1.9,0.7,1.3,0.46
PI-Lagoa do Barro do Piauí,2020-06-29,nowcast,1.1,0.2,1.9,0.8,1.4,0.4
PI-Lagoa do Barro do Piauí,2020-06-30,nowcast,1.1,0.2,1.8,0.7,1.3,0.41
PI-Lagoa do Barro do Piauí,2020-07-01,nowcast,1.1,0.4,2,0.9,1.5,0.39
PI-Lagoa do Barro do Piauí,2020-07-02,nowcast,1.1,0.4,2,0.7,1.3,0.43
PI-Lagoa do Barro do Piauí,2020-07-03,nowcast,1,0.3,2,0.6,1.2,0.47
PI-Lagoa do Barro do Piauí,2020-07-04,nowcast,1.1,0.4,2.1,0.8,1.4,0.38
PI-Lagoa do Barro do Piauí,2020-07-05,nowcast,1.1,0.4,2,0.8,1.4,0.4
PI-Lagoa do Barro do Piauí,2020-07-06,nowcast,1.1,0.4,1.9,0.8,1.4,0.37
PI-Lagoa do Barro do Piauí,2020-07-07,nowcast,1,0.4,1.8,0.7,1.2,0.46
PI-Lagoa do Barro do Piauí,2020-07-08,nowcast,1,0.1,1.8,0.6,1.1,0.46
PI-Lagoa do Barro do Piauí,2020-07-09,nowcast,1.1,0.3,1.9,0.7,1.3,0.44
PI-Lagoa do Barro do Piauí,2020-07-10,nowcast,1.1,0.3,1.9,0.8,1.3,0.4
PI-Lagoa do Barro do Piauí,2020-07-11,nowcast,1.1,0.3,2,0.7,1.3,0.44
PI-Lagoa do Barro do Piauí,2020-07-12,nowcast,1,0.4,1.8,0.6,1.2,0.46
PI-Lagoa do Barro do Piauí,2020-07-13,nowcast,1.1,0.3,2.1,0.7,1.3,0.42
PI-Lagoa do Barro do Piauí,2020-07-14,nowcast,1.1,0.3,2,0.7,1.3,0.42
PI-Lagoa do Barro do Piauí,2020-07-15,nowcast,1.1,0.3,1.8,0.8,1.3,0.4
PI-Lagoa do Barro do Piauí,2020-07-16,nowcast,1.1,0.4,2,0.8,1.4,0.38
PI-Lagoa do Barro do Piauí,2020-07-17,nowcast,1.1,0.3,2.1,0.6,1.3,0.39
PI-Lagoa do Barro do Piauí,2020-07-18,nowcast,1.1,0.4,1.9,0.9,1.4,0.4
PI-Lagoa do Barro do Piauí,2020-07-19,nowcast,1.1,0.5,2.1,0.8,1.4,0.4
PI-Lagoa do Barro do Piauí,2020-07-20,nowcast,1.1,0.4,2,0.7,1.3,0.4
PI-Lagoa do Barro do Piauí,2020-07-21,nowcast,1.1,0.4,1.8,0.7,1.2,0.39
PI-Lagoa do Barro do Piauí,2020-07-22,nowcast,1.1,0.5,2,0.6,1.2,0.42
PI-Lagoa do Barro do Piauí,2020-07-23,nowcast,1.2,0.5,1.9,0.9,1.4,0.35
PI-Lagoa do Barro do Piauí,2020-07-24,nowcast,1.1,0.3,1.9,0.7,1.3,0.37
PI-Lagoa do Barro do Piauí,2020-07-25,nowcast,1.2,0.5,2,0.9,1.4,0.28
PI-Lagoa do Barro do Piauí,2020-07-26,nowcast,1.1,0.4,1.9,0.8,1.3,0.37
PI-Lagoa do Barro do Piauí,2020-07-27,nowcast,1.2,0.4,1.9,0.8,1.4,0.32
PI-Lagoa do Barro do Piauí,2020-07-28,nowcast,1.2,0.5,1.9,1,1.5,0.3
PI-Lagoa do Barro do Piauí,2020-07-29,nowcast,1.2,0.6,1.9,0.9,1.4,0.28
PI-Lagoa do Barro do Piauí,2020-07-30,nowcast,1.2,0.5,1.9,0.9,1.4,0.32
PI-Lagoa do Barro do Piauí,2020-07-31,nowcast,1.2,0.6,1.9,0.9,1.5,0.31
PI-Lagoa do Barro do Piauí,2020-08-01,nowcast,1.2,0.6,1.8,0.9,1.4,0.31
PI-Lagoa do Barro do Piauí,2020-08-02,nowcast,1.1,0.5,1.7,0.8,1.2,0.36
PI-Lagoa do Barro do Piauí,2020-08-03,nowcast,1.1,0.5,1.8,0.8,1.3,0.34
PI-Lagoa do Barro do Piauí,2020-08-04,nowcast,1.1,0.6,1.7,0.9,1.4,0.33
PI-Lagoa do Barro do Piauí,2020-08-05,nowcast,1.2,0.6,1.9,0.9,1.3,0.31
PI-Lagoa do Barro do Piauí,2020-08-06,nowcast,1.2,0.7,1.9,0.9,1.4,0.28
PI-Lagoa do Barro do Piauí,2020-08-07,nowcast,1.2,0.6,1.8,1,1.4,0.23
PI-Lagoa do Barro do Piauí,2020-08-08,nowcast,1.3,0.7,2,1,1.5,0.2
PI-Lagoa do Barro do Piauí,2020-08-09,nowcast,1.3,0.7,1.9,1,1.5,0.17
PI-Lagoa do Barro do Piauí,2020-08-10,nowcast,1.3,0.7,1.9,1.1,1.5,0.19
PI-Lagoa do Barro do Piauí,2020-08-11,forecast,1.3,0.4,2.1,1,1.6,0.25
PI-Lagoa do Barro do Piauí,2020-08-12,forecast,1.3,0.5,2.1,1.1,1.8,0.29
PI-Lagoa do Barro do Piauí,2020-08-13,forecast,1.3,0.4,2.4,1,1.7,0.28
PI-Lagoa do Barro do Piauí,2020-08-14,forecast,1.3,0,2,0.9,1.6,0.3
PI-Lagoa do Barro do Piauí,2020-08-15,forecast,1.3,0,2.1,0.9,1.7,0.29
PI-Lagoa do Barro do Piauí,2020-08-16,forecast,1.3,0,2.2,0.9,1.7,0.32
PI-Lagoa do Barro do Piauí,2020-08-17,forecast,1.3,0,2.1,0.8,1.7,0.32
PI-Lagoa do Barro do Piauí,2020-08-18,forecast,1.3,0,2.2,0.9,1.8,0.33
PI-Lagoa do Barro do Piauí,2020-08-19,forecast,1.3,0,2.2,0.8,1.6,0.32
PI-Lagoa do Barro do Piauí,2020-08-20,forecast,1.2,0,2.3,0.6,1.6,0.37
PI-Lagoa do Barro do Piauí,2020-08-21,forecast,1.3,0,2.2,0.9,1.8,0.32
PI-Lagoa do Barro do Piauí,2020-08-22,forecast,1.3,0,2.4,0.7,1.7,0.36
PI-Lagoa do Barro do Piauí,2020-08-23,forecast,1.3,0,2.5,0.9,1.9,0.35
PI-Lagoa do Barro do Piauí,2020-08-24,forecast,1.3,0,2.4,0.8,1.8,0.32
PI-Luzilândia,2020-05-30,nowcast,1.3,0.9,1.8,1,1.3,0.13
PI-Luzilândia,2020-05-31,nowcast,1.3,0.8,1.7,1,1.3,0.15
PI-Luzilândia,2020-06-01,nowcast,1.3,0.9,1.8,1.1,1.4,0.09
PI-Luzilândia,2020-06-02,nowcast,1.3,0.9,1.7,1.1,1.4,0.07
PI-Luzilândia,2020-06-03,nowcast,1.3,0.8,1.7,1.1,1.4,0.12
PI-Luzilândia,2020-06-04,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
PI-Luzilândia,2020-06-05,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
PI-Luzilândia,2020-06-06,nowcast,1.3,0.9,1.6,1.1,1.4,0.07
PI-Luzilândia,2020-06-07,nowcast,1.3,0.9,1.6,1.2,1.4,0.09
PI-Luzilândia,2020-06-08,nowcast,1.3,1,1.7,1.1,1.4,0.06
PI-Luzilândia,2020-06-09,nowcast,1.2,0.9,1.6,1.1,1.4,0.11
PI-Luzilândia,2020-06-10,nowcast,1.2,1,1.5,1.1,1.3,0.08
PI-Luzilândia,2020-06-11,nowcast,1.2,0.9,1.5,1,1.3,0.16
PI-Luzilândia,2020-06-12,nowcast,1.2,0.9,1.5,1.1,1.3,0.15
PI-Luzilândia,2020-06-13,nowcast,1.1,0.8,1.4,1,1.2,0.21
PI-Luzilândia,2020-06-14,nowcast,1.2,0.9,1.5,1,1.3,0.17
PI-Luzilândia,2020-06-15,nowcast,1.1,0.8,1.4,1.1,1.3,0.22
PI-Luzilândia,2020-06-16,nowcast,1.1,0.8,1.4,1,1.2,0.22
PI-Luzilândia,2020-06-17,nowcast,1.1,0.9,1.4,1,1.2,0.16
PI-Luzilândia,2020-06-18,nowcast,1.1,0.8,1.4,1,1.2,0.23
PI-Luzilândia,2020-06-19,nowcast,1.1,0.9,1.4,1,1.2,0.24
PI-Luzilândia,2020-06-20,nowcast,1.1,0.9,1.4,1,1.2,0.25
PI-Luzilândia,2020-06-21,nowcast,1.1,0.9,1.4,1,1.2,0.18
PI-Luzilândia,2020-06-22,nowcast,1.1,0.9,1.4,1,1.2,0.2
PI-Luzilândia,2020-06-23,nowcast,1.1,0.9,1.3,1,1.2,0.21
PI-Luzilândia,2020-06-24,nowcast,1.1,0.9,1.4,1,1.2,0.23
PI-Luzilândia,2020-06-25,nowcast,1.1,0.9,1.3,1,1.1,0.22
PI-Luzilândia,2020-06-26,nowcast,1.1,0.9,1.3,1,1.2,0.26
PI-Luzilândia,2020-06-27,nowcast,1.1,0.8,1.3,1,1.1,0.28
PI-Luzilândia,2020-06-28,nowcast,1.1,0.8,1.3,0.9,1.1,0.35
PI-Luzilândia,2020-06-29,nowcast,1,0.8,1.2,0.9,1.1,0.41
PI-Luzilândia,2020-06-30,nowcast,1,0.8,1.2,0.9,1.1,0.46
PI-Luzilândia,2020-07-01,nowcast,1,0.8,1.2,0.9,1,0.58
PI-Luzilândia,2020-07-02,nowcast,1,0.8,1.2,0.9,1,0.61
PI-Luzilândia,2020-07-03,nowcast,0.9,0.7,1.1,0.9,1,0.7
PI-Luzilândia,2020-07-04,nowcast,1,0.7,1.1,0.9,1,0.65
PI-Luzilândia,2020-07-05,nowcast,0.9,0.7,1.2,0.9,1,0.68
PI-Luzilândia,2020-07-06,nowcast,0.9,0.7,1.1,0.8,1,0.74
PI-Luzilândia,2020-07-07,nowcast,0.9,0.7,1.1,0.8,1,0.82
PI-Luzilândia,2020-07-08,nowcast,0.9,0.6,1.1,0.8,0.9,0.84
PI-Luzilândia,2020-07-09,nowcast,0.9,0.7,1.1,0.8,0.9,0.88
PI-Luzilândia,2020-07-10,nowcast,0.9,0.7,1.1,0.8,0.9,0.85
PI-Luzilândia,2020-07-11,nowcast,0.9,0.7,1.1,0.8,0.9,0.85
PI-Luzilândia,2020-07-12,nowcast,0.9,0.7,1.1,0.8,1,0.85
PI-Luzilândia,2020-07-13,nowcast,0.9,0.6,1.1,0.8,0.9,0.88
PI-Luzilândia,2020-07-14,nowcast,0.8,0.6,1.1,0.7,0.9,0.89
PI-Luzilândia,2020-07-15,nowcast,0.8,0.6,1,0.8,0.9,0.92
PI-Luzilândia,2020-07-16,nowcast,0.8,0.6,1,0.7,0.9,0.93
PI-Luzilândia,2020-07-17,nowcast,0.8,0.5,1,0.7,0.9,0.9
PI-Luzilândia,2020-07-18,nowcast,0.8,0.6,1.1,0.7,0.9,0.92
PI-Luzilândia,2020-07-19,nowcast,0.8,0.6,1.1,0.7,0.9,0.9
PI-Luzilândia,2020-07-20,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
