region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
CE-Fortaleza,2020-06-12,nowcast,0.9,0.9,1,0.9,1,0.92
CE-Fortaleza,2020-06-13,nowcast,0.9,0.9,1,0.9,1,0.94
CE-Fortaleza,2020-06-14,nowcast,0.9,0.9,1,0.9,1,0.85
CE-Fortaleza,2020-06-15,nowcast,0.9,0.9,1,0.9,1,0.89
CE-Fortaleza,2020-06-16,nowcast,0.9,0.9,1,0.9,1,0.9
CE-Fortaleza,2020-06-17,nowcast,0.9,0.8,1,0.9,1,0.89
CE-Fortaleza,2020-06-18,nowcast,0.9,0.9,1,0.9,1,0.9
CE-Fortaleza,2020-06-19,nowcast,0.9,0.9,1,0.9,1,0.88
CE-Fortaleza,2020-06-20,nowcast,0.9,0.9,1,0.9,1,0.92
CE-Fortaleza,2020-06-21,nowcast,0.9,0.9,1,0.9,1,0.88
CE-Fortaleza,2020-06-22,nowcast,0.9,0.9,1,0.9,1,0.86
CE-Fortaleza,2020-06-23,nowcast,0.9,0.9,1,0.9,1,0.85
CE-Fortaleza,2020-06-24,nowcast,1,0.9,1,0.9,1,0.8
CE-Fortaleza,2020-06-25,nowcast,1,0.9,1.1,0.9,1,0.77
CE-Fortaleza,2020-06-26,nowcast,1,0.9,1.1,0.9,1,0.79
CE-Fortaleza,2020-06-27,nowcast,1,0.9,1.1,0.9,1,0.76
CE-Fortaleza,2020-06-28,nowcast,1,0.9,1.1,0.9,1,0.74
CE-Fortaleza,2020-06-29,nowcast,1,0.9,1.1,0.9,1,0.73
CE-Fortaleza,2020-06-30,nowcast,1,0.9,1.1,1,1,0.71
CE-Fortaleza,2020-07-01,nowcast,1,0.9,1.1,0.9,1,0.74
CE-Fortaleza,2020-07-02,nowcast,1,0.9,1,0.9,1,0.78
CE-Fortaleza,2020-07-03,nowcast,1,0.9,1,0.9,1,0.8
CE-Fortaleza,2020-07-04,nowcast,1,0.9,1.1,0.9,1,0.69
CE-Fortaleza,2020-07-05,nowcast,1,0.9,1.1,1,1,0.68
CE-Fortaleza,2020-07-06,nowcast,1,0.9,1,0.9,1,0.72
CE-Fortaleza,2020-07-07,nowcast,1,0.9,1.1,0.9,1,0.66
CE-Fortaleza,2020-07-08,nowcast,1,0.9,1.1,1,1,0.57
CE-Fortaleza,2020-07-09,nowcast,1,0.9,1.1,1,1,0.6
CE-Fortaleza,2020-07-10,nowcast,1,0.9,1.1,1,1,0.58
CE-Fortaleza,2020-07-11,nowcast,1,0.9,1.1,1,1,0.6
CE-Fortaleza,2020-07-12,nowcast,1,0.9,1.1,1,1,0.65
CE-Fortaleza,2020-07-13,nowcast,1,0.9,1.1,0.9,1,0.66
CE-Fortaleza,2020-07-14,nowcast,1,0.9,1.1,0.9,1,0.71
CE-Fortaleza,2020-07-15,nowcast,1,0.9,1,0.9,1,0.81
CE-Fortaleza,2020-07-16,nowcast,1,0.9,1.1,0.9,1,0.8
CE-Fortaleza,2020-07-17,nowcast,1,0.9,1,0.9,1,0.79
CE-Fortaleza,2020-07-18,nowcast,1,0.9,1.1,0.9,1,0.77
CE-Fortaleza,2020-07-19,nowcast,1,0.9,1.1,0.9,1,0.65
CE-Fortaleza,2020-07-20,nowcast,1,0.9,1.1,0.9,1,0.65
CE-Fortaleza,2020-07-21,nowcast,1,0.9,1.1,0.9,1,0.7
CE-Fortaleza,2020-07-22,nowcast,1,0.9,1.1,1,1,0.68
CE-Fortaleza,2020-07-23,nowcast,1,0.9,1.1,1,1,0.6
CE-Fortaleza,2020-07-24,nowcast,1,0.9,1.1,0.9,1,0.6
CE-Fortaleza,2020-07-25,nowcast,1,0.9,1.1,1,1,0.55
CE-Fortaleza,2020-07-26,nowcast,1,0.9,1.1,1,1,0.54
CE-Fortaleza,2020-07-27,nowcast,1,0.9,1.1,1,1,0.46
CE-Fortaleza,2020-07-28,nowcast,1,0.9,1.1,1,1.1,0.45
CE-Fortaleza,2020-07-29,nowcast,1,0.9,1.1,1,1,0.52
CE-Fortaleza,2020-07-30,nowcast,1,0.9,1.1,1,1,0.51
CE-Fortaleza,2020-07-31,nowcast,1,0.9,1.1,1,1,0.52
CE-Fortaleza,2020-08-01,nowcast,1,0.9,1.1,0.9,1,0.67
CE-Fortaleza,2020-08-02,nowcast,1,0.8,1,0.9,1,0.75
CE-Fortaleza,2020-08-03,nowcast,0.9,0.8,1.1,0.9,1,0.8
CE-Fortaleza,2020-08-04,nowcast,0.9,0.8,1,0.9,1,0.89
CE-Fortaleza,2020-08-05,nowcast,0.9,0.7,1,0.8,0.9,0.96
CE-Fortaleza,2020-08-06,nowcast,0.9,0.7,1,0.8,0.9,0.98
CE-Fortaleza,2020-08-07,nowcast,0.8,0.7,1,0.8,0.9,0.99
CE-Fortaleza,2020-08-08,nowcast,0.8,0.7,0.9,0.7,0.9,1
CE-Fortaleza,2020-08-09,nowcast,0.8,0.6,0.9,0.7,0.8,1
CE-Fortaleza,2020-08-10,nowcast,0.7,0.5,0.9,0.6,0.8,1
CE-Fortaleza,2020-08-11,forecast,0.7,0.5,0.9,0.6,0.8,1
CE-Fortaleza,2020-08-12,forecast,0.7,0.5,0.9,0.6,0.8,0.99
CE-Fortaleza,2020-08-13,forecast,0.7,0.5,0.9,0.6,0.8,0.99
CE-Fortaleza,2020-08-14,forecast,0.7,0.4,0.9,0.6,0.8,0.99
CE-Fortaleza,2020-08-15,forecast,0.7,0.4,1,0.6,0.8,0.99
CE-Fortaleza,2020-08-16,forecast,0.7,0.4,1,0.6,0.8,0.97
CE-Fortaleza,2020-08-17,forecast,0.7,0.4,1,0.6,0.8,0.97
CE-Fortaleza,2020-08-18,forecast,0.7,0.4,1.1,0.6,0.8,0.95
CE-Fortaleza,2020-08-19,forecast,0.7,0.3,1,0.6,0.9,0.95
CE-Fortaleza,2020-08-20,forecast,0.7,0.3,1,0.6,0.9,0.94
CE-Fortaleza,2020-08-21,forecast,0.7,0.3,1,0.5,0.8,0.96
CE-Fortaleza,2020-08-22,forecast,0.7,0.3,1,0.6,0.9,0.95
CE-Fortaleza,2020-08-23,forecast,0.7,0.3,1,0.5,0.8,0.94
CE-Fortaleza,2020-08-24,forecast,0.7,0.2,1,0.5,0.9,0.94
CE-Frecheirinha,2020-05-07,nowcast,1.2,0.6,1.8,0.9,1.4,0.29
CE-Frecheirinha,2020-05-08,nowcast,1.2,0.5,1.8,0.8,1.3,0.35
CE-Frecheirinha,2020-05-09,nowcast,1.2,0.6,2,1,1.5,0.29
CE-Frecheirinha,2020-05-10,nowcast,1.2,0.6,1.8,0.9,1.4,0.33
CE-Frecheirinha,2020-05-11,nowcast,1.2,0.6,1.9,1,1.4,0.24
CE-Frecheirinha,2020-05-12,nowcast,1.2,0.6,1.9,1,1.4,0.29
CE-Frecheirinha,2020-05-13,nowcast,1.1,0.6,1.8,0.8,1.3,0.32
CE-Frecheirinha,2020-05-14,nowcast,1.2,0.6,1.9,0.9,1.3,0.28
CE-Frecheirinha,2020-05-15,nowcast,1.2,0.7,1.9,0.9,1.4,0.29
CE-Frecheirinha,2020-05-16,nowcast,1.1,0.6,1.6,0.9,1.2,0.32
CE-Frecheirinha,2020-05-17,nowcast,1.2,0.5,1.8,0.8,1.3,0.32
CE-Frecheirinha,2020-05-18,nowcast,1.2,0.6,2,0.9,1.4,0.29
CE-Frecheirinha,2020-05-19,nowcast,1.2,0.7,1.9,0.9,1.4,0.29
CE-Frecheirinha,2020-05-20,nowcast,1.2,0.6,1.8,1,1.5,0.25
CE-Frecheirinha,2020-05-21,nowcast,1.2,0.6,1.7,1,1.3,0.29
CE-Frecheirinha,2020-05-22,nowcast,1.2,0.6,1.7,1,1.3,0.23
CE-Frecheirinha,2020-05-23,nowcast,1.2,0.7,1.8,0.9,1.3,0.26
CE-Frecheirinha,2020-05-24,nowcast,1.2,0.7,1.8,0.9,1.3,0.27
CE-Frecheirinha,2020-05-25,nowcast,1.2,0.6,1.6,1,1.4,0.24
CE-Frecheirinha,2020-05-26,nowcast,1.2,0.7,1.6,0.9,1.3,0.26
CE-Frecheirinha,2020-05-27,nowcast,1.2,0.7,1.6,0.9,1.2,0.29
CE-Frecheirinha,2020-05-28,nowcast,1.1,0.7,1.7,0.9,1.3,0.32
CE-Frecheirinha,2020-05-29,nowcast,1.1,0.7,1.7,0.9,1.3,0.29
CE-Frecheirinha,2020-05-30,nowcast,1.1,0.7,1.7,1,1.3,0.29
CE-Frecheirinha,2020-05-31,nowcast,1.1,0.7,1.6,0.9,1.3,0.29
CE-Frecheirinha,2020-06-01,nowcast,1.2,0.8,1.7,1,1.3,0.25
CE-Frecheirinha,2020-06-02,nowcast,1.2,0.7,1.7,0.9,1.3,0.22
CE-Frecheirinha,2020-06-03,nowcast,1.2,0.8,1.6,1,1.3,0.21
CE-Frecheirinha,2020-06-04,nowcast,1.2,0.8,1.6,1,1.4,0.22
CE-Frecheirinha,2020-06-05,nowcast,1.2,0.7,1.5,1.1,1.4,0.22
CE-Frecheirinha,2020-06-06,nowcast,1.2,0.7,1.6,1,1.3,0.25
CE-Frecheirinha,2020-06-07,nowcast,1.1,0.7,1.5,1,1.3,0.28
CE-Frecheirinha,2020-06-08,nowcast,1.1,0.8,1.5,0.9,1.2,0.29
CE-Frecheirinha,2020-06-09,nowcast,1.1,0.8,1.6,1,1.2,0.22
CE-Frecheirinha,2020-06-10,nowcast,1.1,0.7,1.5,0.9,1.2,0.3
CE-Frecheirinha,2020-06-11,nowcast,1.1,0.7,1.5,1,1.3,0.3
CE-Frecheirinha,2020-06-12,nowcast,1.1,0.8,1.6,0.9,1.2,0.28
CE-Frecheirinha,2020-06-13,nowcast,1.2,0.8,1.5,1,1.2,0.22
CE-Frecheirinha,2020-06-14,nowcast,1.1,0.8,1.5,1,1.2,0.25
CE-Frecheirinha,2020-06-15,nowcast,1.1,0.8,1.5,1,1.3,0.27
CE-Frecheirinha,2020-06-16,nowcast,1.1,0.8,1.4,1,1.2,0.27
CE-Frecheirinha,2020-06-17,nowcast,1.1,0.8,1.5,1,1.2,0.3
CE-Frecheirinha,2020-06-18,nowcast,1.1,0.8,1.4,0.9,1.2,0.25
CE-Frecheirinha,2020-06-19,nowcast,1.1,0.9,1.6,0.9,1.2,0.26
CE-Frecheirinha,2020-06-20,nowcast,1.1,0.8,1.5,1,1.3,0.26
CE-Frecheirinha,2020-06-21,nowcast,1.1,0.8,1.4,0.9,1.2,0.3
CE-Frecheirinha,2020-06-22,nowcast,1.1,0.8,1.5,0.9,1.1,0.3
CE-Frecheirinha,2020-06-23,nowcast,1.1,0.8,1.4,1,1.2,0.29
CE-Frecheirinha,2020-06-24,nowcast,1.1,0.8,1.3,0.9,1.2,0.34
CE-Frecheirinha,2020-06-25,nowcast,1.1,0.7,1.4,1,1.2,0.33
CE-Frecheirinha,2020-06-26,nowcast,1.1,0.8,1.4,1,1.2,0.32
CE-Frecheirinha,2020-06-27,nowcast,1.1,0.8,1.4,0.9,1.1,0.36
CE-Frecheirinha,2020-06-28,nowcast,1.1,0.7,1.3,0.9,1.1,0.36
CE-Frecheirinha,2020-06-29,nowcast,1.1,0.8,1.4,0.9,1.2,0.3
CE-Frecheirinha,2020-06-30,nowcast,1.1,0.8,1.3,0.9,1.2,0.36
CE-Frecheirinha,2020-07-01,nowcast,1.1,0.7,1.3,1,1.2,0.37
CE-Frecheirinha,2020-07-02,nowcast,1.1,0.8,1.3,0.9,1.1,0.34
CE-Frecheirinha,2020-07-03,nowcast,1.1,0.7,1.3,0.9,1.2,0.38
CE-Frecheirinha,2020-07-04,nowcast,1.1,0.8,1.3,0.9,1.1,0.39
CE-Frecheirinha,2020-07-05,nowcast,1.1,0.8,1.4,0.9,1.1,0.33
CE-Frecheirinha,2020-07-06,nowcast,1,0.8,1.4,0.9,1.1,0.39
CE-Frecheirinha,2020-07-07,nowcast,1,0.8,1.3,0.9,1.1,0.41
CE-Frecheirinha,2020-07-08,nowcast,1,0.7,1.4,0.9,1.2,0.41
CE-Frecheirinha,2020-07-09,nowcast,1.1,0.7,1.3,0.9,1.2,0.37
CE-Frecheirinha,2020-07-10,nowcast,1,0.8,1.3,0.9,1.1,0.4
CE-Frecheirinha,2020-07-11,nowcast,1.1,0.7,1.3,0.9,1.1,0.38
CE-Frecheirinha,2020-07-12,nowcast,1,0.8,1.3,0.9,1.1,0.38
CE-Frecheirinha,2020-07-13,nowcast,1,0.8,1.3,0.9,1.1,0.45
CE-Frecheirinha,2020-07-14,nowcast,1,0.7,1.2,0.9,1.1,0.49
CE-Frecheirinha,2020-07-15,nowcast,1,0.7,1.2,0.9,1.1,0.5
CE-Frecheirinha,2020-07-16,nowcast,1,0.7,1.2,0.9,1.1,0.51
CE-Frecheirinha,2020-07-17,nowcast,1,0.7,1.3,0.9,1.1,0.49
CE-Frecheirinha,2020-07-18,nowcast,1,0.8,1.3,0.9,1.1,0.54
CE-Frecheirinha,2020-07-19,nowcast,1,0.7,1.3,0.9,1.1,0.5
CE-Frecheirinha,2020-07-20,nowcast,1,0.8,1.3,0.9,1.1,0.52
CE-Frecheirinha,2020-07-21,nowcast,1,0.8,1.3,0.9,1.1,0.49
CE-Frecheirinha,2020-07-22,nowcast,1,0.7,1.4,0.9,1.1,0.46
CE-Frecheirinha,2020-07-23,nowcast,1,0.7,1.4,1,1.2,0.42
CE-Frecheirinha,2020-07-24,nowcast,1.1,0.8,1.5,0.9,1.2,0.34
CE-Frecheirinha,2020-07-25,nowcast,1.1,0.8,1.4,1,1.2,0.33
CE-Frecheirinha,2020-07-26,nowcast,1.1,0.8,1.4,1,1.2,0.3
CE-Frecheirinha,2020-07-27,nowcast,1.1,0.8,1.4,0.9,1.2,0.29
CE-Frecheirinha,2020-07-28,nowcast,1.1,0.8,1.4,1,1.2,0.28
CE-Frecheirinha,2020-07-29,nowcast,1.1,0.8,1.4,1,1.2,0.25
CE-Frecheirinha,2020-07-30,nowcast,1.1,0.9,1.5,1,1.3,0.2
CE-Frecheirinha,2020-07-31,nowcast,1.1,0.9,1.4,1,1.2,0.22
CE-Frecheirinha,2020-08-01,nowcast,1.1,0.8,1.4,1,1.2,0.23
CE-Frecheirinha,2020-08-02,nowcast,1.1,0.8,1.4,1,1.2,0.27
CE-Frecheirinha,2020-08-03,nowcast,1.1,0.8,1.4,1,1.2,0.28
CE-Frecheirinha,2020-08-04,nowcast,1,0.8,1.4,0.9,1.1,0.39
CE-Frecheirinha,2020-08-05,nowcast,1,0.8,1.3,0.9,1.1,0.47
CE-Frecheirinha,2020-08-06,nowcast,1,0.7,1.3,0.9,1.1,0.51
CE-Frecheirinha,2020-08-07,nowcast,1,0.7,1.2,0.9,1.1,0.64
CE-Frecheirinha,2020-08-08,nowcast,0.9,0.6,1.2,0.8,1,0.72
CE-Frecheirinha,2020-08-09,nowcast,0.9,0.5,1.1,0.8,1,0.8
CE-Frecheirinha,2020-08-10,nowcast,0.8,0.5,1.1,0.7,0.9,0.87
CE-Frecheirinha,2020-08-11,forecast,0.9,0.5,1.2,0.7,1,0.76
CE-Frecheirinha,2020-08-12,forecast,0.9,0.4,1.3,0.7,1,0.77
CE-Frecheirinha,2020-08-13,forecast,0.8,0.4,1.2,0.7,1.1,0.75
CE-Frecheirinha,2020-08-14,forecast,0.9,0.4,1.4,0.8,1.1,0.69
CE-Frecheirinha,2020-08-15,forecast,0.9,0.4,1.3,0.7,1.1,0.67
CE-Frecheirinha,2020-08-16,forecast,0.9,0.3,1.3,0.7,1.1,0.68
CE-Frecheirinha,2020-08-17,forecast,0.8,0.3,1.4,0.6,1,0.72
CE-Frecheirinha,2020-08-18,forecast,0.9,0.3,1.4,0.6,1,0.66
CE-Frecheirinha,2020-08-19,forecast,0.9,0.3,1.5,0.7,1.1,0.67
CE-Frecheirinha,2020-08-20,forecast,0.9,0.2,1.4,0.8,1.2,0.66
CE-Frecheirinha,2020-08-21,forecast,0.9,0,1.3,0.6,1.1,0.63
CE-Frecheirinha,2020-08-22,forecast,0.8,0,1.3,0.7,1.2,0.65
CE-Frecheirinha,2020-08-23,forecast,0.9,0.1,1.4,0.6,1.1,0.64
CE-Frecheirinha,2020-08-24,forecast,0.9,0,1.4,0.7,1.2,0.61
CE-Iguatu,2020-04-22,nowcast,1.2,0.7,1.8,1,1.4,0.25
CE-Iguatu,2020-04-23,nowcast,1.2,0.7,1.7,1,1.3,0.24
CE-Iguatu,2020-04-24,nowcast,1.2,0.6,1.7,1,1.3,0.27
CE-Iguatu,2020-04-25,nowcast,1.2,0.7,1.6,1,1.3,0.26
CE-Iguatu,2020-04-26,nowcast,1.2,0.7,1.6,0.9,1.3,0.3
CE-Iguatu,2020-04-27,nowcast,1.1,0.8,1.6,0.9,1.3,0.29
CE-Iguatu,2020-04-28,nowcast,1.2,0.8,1.6,0.9,1.2,0.25
CE-Iguatu,2020-04-29,nowcast,1.1,0.7,1.6,1,1.3,0.27
CE-Iguatu,2020-04-30,nowcast,1.2,0.8,1.7,1,1.3,0.23
CE-Iguatu,2020-05-01,nowcast,1.2,0.6,1.6,0.9,1.3,0.27
CE-Iguatu,2020-05-02,nowcast,1.2,0.8,1.7,1,1.3,0.24
CE-Iguatu,2020-05-03,nowcast,1.1,0.7,1.6,1,1.3,0.27
CE-Iguatu,2020-05-04,nowcast,1.1,0.7,1.5,1,1.3,0.27
CE-Iguatu,2020-05-05,nowcast,1.1,0.7,1.5,1,1.3,0.3
CE-Iguatu,2020-05-06,nowcast,1.2,0.7,1.5,1,1.2,0.21
CE-Iguatu,2020-05-07,nowcast,1.1,0.8,1.6,1,1.3,0.28
CE-Iguatu,2020-05-08,nowcast,1.1,0.8,1.5,1,1.3,0.25
CE-Iguatu,2020-05-09,nowcast,1.1,0.8,1.5,1,1.2,0.22
CE-Iguatu,2020-05-10,nowcast,1.2,0.9,1.6,1,1.3,0.2
CE-Iguatu,2020-05-11,nowcast,1.2,0.8,1.6,1,1.3,0.17
CE-Iguatu,2020-05-12,nowcast,1.2,0.9,1.6,1,1.3,0.19
CE-Iguatu,2020-05-13,nowcast,1.2,0.8,1.5,1,1.3,0.22
CE-Iguatu,2020-05-14,nowcast,1.2,0.8,1.5,1,1.2,0.19
CE-Iguatu,2020-05-15,nowcast,1.2,0.9,1.6,1,1.3,0.16
CE-Iguatu,2020-05-16,nowcast,1.2,0.8,1.4,1,1.3,0.18
CE-Iguatu,2020-05-17,nowcast,1.2,0.9,1.5,1.1,1.3,0.21
CE-Iguatu,2020-05-18,nowcast,1.2,0.9,1.5,1.1,1.3,0.15
CE-Iguatu,2020-05-19,nowcast,1.1,0.8,1.5,0.9,1.2,0.25
CE-Iguatu,2020-05-20,nowcast,1.2,0.9,1.4,1,1.2,0.16
CE-Iguatu,2020-05-21,nowcast,1.1,0.9,1.5,1,1.2,0.17
CE-Iguatu,2020-05-22,nowcast,1.2,0.9,1.5,1,1.2,0.15
CE-Iguatu,2020-05-23,nowcast,1.2,0.9,1.5,1,1.2,0.16
CE-Iguatu,2020-05-24,nowcast,1.1,0.9,1.4,1,1.2,0.18
CE-Iguatu,2020-05-25,nowcast,1.2,0.9,1.4,1,1.2,0.16
CE-Iguatu,2020-05-26,nowcast,1.1,0.9,1.4,1.1,1.3,0.2
CE-Iguatu,2020-05-27,nowcast,1.1,0.9,1.4,1,1.2,0.18
CE-Iguatu,2020-05-28,nowcast,1.1,0.9,1.4,1,1.2,0.22
CE-Iguatu,2020-05-29,nowcast,1.1,0.9,1.4,1,1.2,0.19
CE-Iguatu,2020-05-30,nowcast,1.1,0.9,1.4,1,1.2,0.19
CE-Iguatu,2020-05-31,nowcast,1.1,0.9,1.3,1,1.2,0.2
CE-Iguatu,2020-06-01,nowcast,1.1,0.8,1.4,1,1.2,0.26
CE-Iguatu,2020-06-02,nowcast,1.1,0.9,1.4,1,1.2,0.23
CE-Iguatu,2020-06-03,nowcast,1.1,0.9,1.4,1,1.2,0.23
CE-Iguatu,2020-06-04,nowcast,1.1,0.8,1.3,1,1.2,0.27
CE-Iguatu,2020-06-05,nowcast,1.1,0.8,1.3,1,1.2,0.28
CE-Iguatu,2020-06-06,nowcast,1.1,0.8,1.2,1,1.1,0.29
CE-Iguatu,2020-06-07,nowcast,1.1,0.8,1.2,1,1.1,0.35
CE-Iguatu,2020-06-08,nowcast,1,0.8,1.2,0.9,1.1,0.48
CE-Iguatu,2020-06-09,nowcast,1,0.8,1.3,0.9,1.1,0.45
CE-Iguatu,2020-06-10,nowcast,1,0.8,1.3,0.9,1.1,0.39
CE-Iguatu,2020-06-11,nowcast,1,0.8,1.2,0.9,1.1,0.46
CE-Iguatu,2020-06-12,nowcast,1,0.8,1.2,0.9,1.1,0.45
CE-Iguatu,2020-06-13,nowcast,1,0.8,1.3,0.9,1.1,0.44
CE-Iguatu,2020-06-14,nowcast,1,0.8,1.2,0.9,1.1,0.49
CE-Iguatu,2020-06-15,nowcast,1,0.8,1.2,0.9,1.1,0.46
CE-Iguatu,2020-06-16,nowcast,1,0.8,1.3,0.9,1.1,0.44
CE-Iguatu,2020-06-17,nowcast,1,0.8,1.3,0.9,1.1,0.47
CE-Iguatu,2020-06-18,nowcast,1,0.8,1.2,0.9,1.1,0.49
CE-Iguatu,2020-06-19,nowcast,1,0.8,1.2,0.9,1,0.52
CE-Iguatu,2020-06-20,nowcast,1,0.8,1.2,0.9,1.1,0.5
CE-Iguatu,2020-06-21,nowcast,1,0.8,1.2,0.9,1.1,0.48
CE-Iguatu,2020-06-22,nowcast,1,0.8,1.2,0.9,1,0.54
CE-Iguatu,2020-06-23,nowcast,1,0.8,1.2,0.9,1.1,0.55
CE-Iguatu,2020-06-24,nowcast,1,0.8,1.2,0.9,1,0.54
CE-Iguatu,2020-06-25,nowcast,1,0.8,1.2,0.9,1.1,0.52
CE-Iguatu,2020-06-26,nowcast,1,0.8,1.2,0.9,1.1,0.47
CE-Iguatu,2020-06-27,nowcast,1,0.7,1.2,0.9,1.1,0.53
CE-Iguatu,2020-06-28,nowcast,1,0.8,1.3,0.9,1.1,0.53
CE-Iguatu,2020-06-29,nowcast,1,0.7,1.2,0.9,1.1,0.56
CE-Iguatu,2020-06-30,nowcast,1,0.8,1.2,0.9,1,0.54
CE-Iguatu,2020-07-01,nowcast,1,0.8,1.2,0.9,1.1,0.56
CE-Iguatu,2020-07-02,nowcast,1,0.7,1.2,0.9,1.1,0.51
CE-Iguatu,2020-07-03,nowcast,1,0.7,1.2,0.9,1,0.61
CE-Iguatu,2020-07-04,nowcast,1,0.8,1.2,0.9,1.1,0.56
CE-Iguatu,2020-07-05,nowcast,1,0.8,1.2,0.9,1.1,0.54
CE-Iguatu,2020-07-06,nowcast,1,0.8,1.2,0.9,1.1,0.55
CE-Iguatu,2020-07-07,nowcast,1,0.8,1.2,0.9,1.1,0.57
CE-Iguatu,2020-07-08,nowcast,1,0.8,1.2,0.9,1.1,0.49
CE-Iguatu,2020-07-09,nowcast,1,0.8,1.2,0.9,1.1,0.49
CE-Iguatu,2020-07-10,nowcast,1,0.8,1.3,0.9,1.1,0.43
CE-Iguatu,2020-07-11,nowcast,1,0.8,1.2,1,1.1,0.45
CE-Iguatu,2020-07-12,nowcast,1,0.8,1.2,0.9,1.1,0.41
CE-Iguatu,2020-07-13,nowcast,1,0.8,1.2,1,1.1,0.4
CE-Iguatu,2020-07-14,nowcast,1,0.8,1.3,0.9,1.1,0.4
CE-Iguatu,2020-07-15,nowcast,1,0.7,1.3,0.9,1.1,0.44
CE-Iguatu,2020-07-16,nowcast,1,0.7,1.2,0.9,1.1,0.49
CE-Iguatu,2020-07-17,nowcast,1,0.8,1.2,0.9,1.1,0.52
CE-Iguatu,2020-07-18,nowcast,1,0.8,1.2,0.9,1.1,0.52
CE-Iguatu,2020-07-19,nowcast,1,0.8,1.2,0.9,1.1,0.58
CE-Iguatu,2020-07-20,nowcast,1,0.7,1.1,0.9,1.1,0.62
CE-Iguatu,2020-07-21,nowcast,1,0.7,1.2,0.9,1.1,0.6
CE-Iguatu,2020-07-22,nowcast,0.9,0.7,1.2,0.8,1,0.69
CE-Iguatu,2020-07-23,nowcast,0.9,0.7,1.3,0.9,1,0.62
CE-Iguatu,2020-07-24,nowcast,0.9,0.7,1.2,0.8,1,0.66
CE-Iguatu,2020-07-25,nowcast,1,0.7,1.3,0.8,1,0.6
CE-Iguatu,2020-07-26,nowcast,1,0.7,1.2,0.8,1,0.61
CE-Iguatu,2020-07-27,nowcast,1,0.7,1.3,0.9,1.1,0.62
CE-Iguatu,2020-07-28,nowcast,1,0.7,1.3,0.8,1,0.61
CE-Iguatu,2020-07-29,nowcast,1,0.7,1.3,0.9,1.1,0.57
CE-Iguatu,2020-07-30,nowcast,1,0.7,1.3,0.9,1.1,0.55
CE-Iguatu,2020-07-31,nowcast,1,0.7,1.3,0.9,1.1,0.52
CE-Iguatu,2020-08-01,nowcast,1,0.7,1.3,0.9,1.1,0.57
CE-Iguatu,2020-08-02,nowcast,1,0.7,1.3,0.9,1.1,0.49
CE-Iguatu,2020-08-03,nowcast,1,0.7,1.3,0.9,1.1,0.5
CE-Iguatu,2020-08-04,nowcast,1,0.7,1.2,0.9,1.1,0.58
CE-Iguatu,2020-08-05,nowcast,1,0.7,1.2,0.8,1,0.57
CE-Iguatu,2020-08-06,nowcast,0.9,0.6,1.2,0.8,1,0.62
CE-Iguatu,2020-08-07,nowcast,0.9,0.6,1.2,0.8,1,0.72
CE-Iguatu,2020-08-08,nowcast,0.9,0.6,1.2,0.8,1,0.77
CE-Iguatu,2020-08-09,nowcast,0.8,0.5,1.1,0.7,0.9,0.82
CE-Iguatu,2020-08-10,forecast,0.9,0.6,1.3,0.8,1,0.71
CE-Iguatu,2020-08-11,forecast,0.9,0.5,1.3,0.7,1,0.72
CE-Iguatu,2020-08-12,forecast,0.9,0.4,1.2,0.7,1,0.74
CE-Iguatu,2020-08-13,forecast,0.9,0.4,1.3,0.7,1,0.69
CE-Iguatu,2020-08-14,forecast,0.9,0.5,1.3,0.8,1.1,0.68
CE-Iguatu,2020-08-15,forecast,0.9,0.4,1.4,0.7,1,0.65
CE-Iguatu,2020-08-16,forecast,0.9,0.4,1.3,0.7,1.1,0.67
CE-Iguatu,2020-08-17,forecast,0.9,0.3,1.3,0.7,1.1,0.64
CE-Iguatu,2020-08-18,forecast,0.9,0.4,1.4,0.7,1.1,0.62
CE-Iguatu,2020-08-19,forecast,0.9,0.3,1.4,0.7,1.1,0.65
CE-Iguatu,2020-08-20,forecast,0.9,0.3,1.4,0.6,1,0.65
CE-Iguatu,2020-08-21,forecast,0.9,0.3,1.4,0.7,1.2,0.62
CE-Iguatu,2020-08-22,forecast,0.9,0.3,1.5,0.7,1.1,0.65
CE-Iguatu,2020-08-23,forecast,0.9,0.3,1.5,0.6,1,0.65
CE-Ipu,2020-05-30,nowcast,1.1,0.7,1.6,0.9,1.3,0.33
CE-Ipu,2020-05-31,nowcast,1.1,0.7,1.6,0.9,1.2,0.31
CE-Ipu,2020-06-01,nowcast,1.1,0.7,1.6,0.9,1.2,0.33
CE-Ipu,2020-06-02,nowcast,1.1,0.7,1.6,1,1.3,0.34
CE-Ipu,2020-06-03,nowcast,1.1,0.7,1.6,0.9,1.2,0.29
CE-Ipu,2020-06-04,nowcast,1.1,0.6,1.4,0.9,1.2,0.37
CE-Ipu,2020-06-05,nowcast,1.1,0.8,1.7,0.9,1.2,0.31
CE-Ipu,2020-06-06,nowcast,1.1,0.7,1.4,0.9,1.2,0.38
CE-Ipu,2020-06-07,nowcast,1.1,0.7,1.5,0.9,1.2,0.35
CE-Ipu,2020-06-08,nowcast,1.1,0.6,1.6,0.9,1.2,0.35
CE-Ipu,2020-06-09,nowcast,1.1,0.7,1.5,0.9,1.2,0.33
